Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
WXG10-企业微信行业解决方案专家（广州- 银行保险）,WXG,广州,中国,销售、服务与支持,"● 行业洞察：通过用户调研、数据分析等手段，深刻理解行业及行业客户的管理诉求、业务诉求、数字化现状，能够站在行业客户的角度，去分析问题所在，跟客户讲同样的业务语言；
● 行业解决方案输出：梳理提炼行业的内部及外部业务链条、组织模式、高频场景等，基于企业微信的原生及开放能力，构建行业化解决方案，帮助企业基于企业微信等数字化工具，提升内部管理效能和外部业务流程，推进相应解决方案在行业中的落地和复制；
● 核心KA客户的全生命周期管理：与BD团队协作完成大企业攻坚，负责客户需求沟通、方案设计与宣讲、技术支持等工作，能快速捕捉重点行业客户业务痛点，推动核心客户的拉起拉活，整理形成核心客户案例场景进行复制推广
● 行业合作伙伴赋能：与相关团队协作，针对行业核心场景，引导合作伙伴进行应用开发及接入；梳理开箱即用的行业解决方案，培训赋能各类型合作伙伴，推动中长尾客户覆盖；
● 负责对接行业的需求进行分析与评估，总结行业客户共性诉求，配合将客户需求整理成内部相关产品需求，推动产品竞争力持续提升。",http://careers.tencent.com/jobdesc.html?postId=1356234322591358976
WXG10-企业微信区域渠道经理（西安 沈阳 合肥 杭州 石家庄）（西安）,WXG,西安,中国,销售、服务与支持,"负责拓展企业微信区域合作伙伴，搭建区域合作伙伴生态，提升合作伙伴盈利能力，更好地服务企业微信用户，促进用户增长。
参与制定合作伙伴发展策略，探索开放生态下合作伙伴的发展模式和运营机制。",http://careers.tencent.com/jobdesc.html?postId=1384449333692211200
WXG10-企业微信区域渠道经理（西安 沈阳 合肥 杭州 石家庄）（沈阳）,WXG,沈阳,中国,销售、服务与支持,"负责拓展企业微信区域合作伙伴，搭建区域合作伙伴生态，提升合作伙伴盈利能力，更好地服务企业微信用户，促进用户增长。
参与制定合作伙伴发展策略，探索开放生态下合作伙伴的发展模式和运营机制。",http://careers.tencent.com/jobdesc.html?postId=1384449334807896064
WXG10-企业微信区域渠道经理（西安 沈阳 合肥 杭州 石家庄）（石家庄）,WXG,石家庄,中国,销售、服务与支持,"负责拓展企业微信区域合作伙伴，搭建区域合作伙伴生态，提升合作伙伴盈利能力，更好地服务企业微信用户，促进用户增长。
参与制定合作伙伴发展策略，探索开放生态下合作伙伴的发展模式和运营机制。",http://careers.tencent.com/jobdesc.html?postId=1384449338142367744
WXG10-321 企业微信商务推广经理-制造（上海/广州/成都）（广州）,WXG,广州,中国,销售、服务与支持,"1. 负责企业微信 区域制造、农林渔牧 等行业客户拓展；
2. 完成业绩指标，如客户新增、收入等； 
3. 建立区域客户标杆，发展区域合作伙伴，拓展区域合作资源，持续运营及拓展区域客户；
4. 提升区域细分行业市场占有率",http://careers.tencent.com/jobdesc.html?postId=1373905657358458880
WXG10-321 企业微信商务推广经理（上海-智慧零售）,WXG,上海,中国,销售、服务与支持,"负责企业微信商务推广，制定行业解决方案并推动落地执行；
根据行业特性提出产品及解决方案的优化办法，提升用户使用体验；
负责统筹项目进度、推动项目产出，分析和输出项目数据以及标杆案例包装与呈现等。

工作地：北京，上海，广州，深圳",http://careers.tencent.com/jobdesc.html?postId=1373905794709331968
WXG10-321 企业微信商务推广经理-零售/快消（上海/北京/成都）（上海）,WXG,上海,中国,销售、服务与支持,"1，负责大零售板块下细分行业的行业拓展工作 ，包括零售品牌及终端行业。
2，制定行业拓展策略，完成业绩指标并提高负责行业的市场覆盖及占有率；
3，解读行业场景，探索行业数字化解决方案。
",http://careers.tencent.com/jobdesc.html?postId=1373905797615984640
WXG10-321 企业微信商务推广经理-零售/快消（上海/北京/成都）（北京）,WXG,北京,中国,销售、服务与支持,"1，负责大零售板块下细分行业的行业拓展工作 ，包括零售品牌及终端行业。
2，制定行业拓展策略，完成业绩指标并提高负责行业的市场覆盖及占有率；
3，解读行业场景，探索行业数字化解决方案。
",http://careers.tencent.com/jobdesc.html?postId=1373905798895247360
WXG10-321 企业微信商务推广经理-零售/快消（上海/北京/成都）（成都）,WXG,成都,中国,销售、服务与支持,"1，负责大零售板块下细分行业的行业拓展工作 ，包括零售品牌及终端行业。
2，制定行业拓展策略，完成业绩指标并提高负责行业的市场覆盖及占有率；
3，解读行业场景，探索行业数字化解决方案。
",http://careers.tencent.com/jobdesc.html?postId=1373905800514248704
32257-腾讯音乐海外公关传播,公司其他组织,北京,中国,营销与公关,"负责集团的国际化公共关系管理与企业信息传播；
维护及拓展海外媒体、机构的合作关系，建立塑造企业的国际化品牌形象、商业价值及行业影响力；
协助集团各业务线、产品线的国际化发展，制定传播推广策略及建立传播渠道，通过国际影响力事件、论坛活动，区域化资源拓展来助力企业与全球合作伙伴的业务沟通和国际化发展。
",http://careers.tencent.com/jobdesc.html?postId=1323559114420264960
32257-腾讯音乐品牌创意策划,公司其他组织,北京,中国,营销与公关,"结合集团品牌战略，基于集团品牌调性，主导重要项目的创意策划工作；
深入研究品牌营销新玩法，对娱乐行业、创新行业、流行趋势等有很高的敏感度和认知，特别是对娱乐传播和行业领先的创意以及跨界营销方法有沉淀和积累；
擅长跨部门协作，并围绕品牌战略进行品牌创意策划。
",http://careers.tencent.com/jobdesc.html?postId=1366327443685646336
32257-腾讯音乐高级品牌传播经理,公司其他组织,北京,中国,营销与公关,"结合集团产品/业务的商业战略及市场规划，制定品牌传播策略与输出重点项目策划；
负责集团侧产品/业务的年度/重点传播项目统筹，推进策略的执行与落地，并进行效果考核；
了解产品/业务的发展目标，执行阶段性的市场规划，协作产品/业务规模扩充和用户增长目标；
加强业务品牌的行业影响力与用户口碑建设，制定长期的业务品牌发展计划。",http://careers.tencent.com/jobdesc.html?postId=1391639857381515264
15665-和平精英合作运营商务经理,IEG,深圳,中国,销售、服务与支持,"1、基于游戏产品的运营需求，对外开拓合作机会（包括：IP引入、BD合作、授权合作等），长线维护合作伙伴关系，重点攻坚头部客户；
2、配合游戏研发与运营内部团队，完成合作项目的策略规划、资源整合与执行落地，助力游戏数据和口碑的双向提升；
3、基于对合作市场的观察理解，主动收集行业信息、分析行业变化、发现挑战、发掘机遇，对潜在合作资源做前置规划、锁定，主动拉起内部交流与分享，为业务发展贡献充分的外部信息和个人思考。",http://careers.tencent.com/jobdesc.html?postId=0
32269-电视剧整合营销经理,PCG,北京,中国,营销与公关,"独立负责腾讯视频电视剧整合营销市场推广；
需要5年以上市场推广整合营销经验，有过大型项目推广经验；
抗压性好、工作积极主动、沟通能力好、open-minded、愿意学习接受新项事务；",http://careers.tencent.com/jobdesc.html?postId=1405436892782010368
41317-(Senior) Market Research Manager,IEG,深圳,中国,营销与公关,"Responsibilities/ What you’ll get to do:
-	Plan and execute research to uncover insights into global video game markets.
-	Keep track of the following video game markets: 1. the U.S. and European markets, 2. the Japanese market, 3. Newly emerging markets in Southeast Asia, South America, and the Middle East. Deliver reports based on in-depth analysis of market conditions, trends, products, and consumers.
-	Perform competitive product analysis as well as market study on specific topics; Carry out research projects by identifying business goals, devising research plans, executing the plans, examining the results, and presenting professional reports.
",http://careers.tencent.com/jobdesc.html?postId=1425348305348468736
41311-海外手游泛娱乐市场经理 （南亚）,IEG,深圳,中国,销售、服务与支持,"-负责海外手游南亚区域合作拓展，发掘和维护各类重要合作伙伴；
-负责海外手游名人/明星接洽合作及执行，为市场声量负责；
-负责该区域的电竞赛事招商，维护现在赞助商关系并发掘新合作机会；
-配合游戏版本需求，负责各类与游戏深度匹配的核心IP引入，为商业化结果负责；
-负责手游在该区域内的各类跨区域品牌联合推广；",http://careers.tencent.com/jobdesc.html?postId=1438301048136540160
30624-腾讯广告食品饮料行业广告销售经理（北京）,CDG,北京,中国,销售、服务与支持,"负责维护及开发食品饮料行业客户，针对快速迭代的市场需求和客户产品形态，结合行业特征和产品数据分析，提供有效的媒体投放建议，执行落地并持续优化；
通过行业洞察和分析，开拓行业潜力新客，不断挖掘客户潜在需求；
通过对腾讯广告产品的深度学习，结合客户业务节奏和目标，组建具有行业特点的产品售卖策略，完成售卖kpi。


",http://careers.tencent.com/jobdesc.html?postId=1432557327323504640
41311-手游市场品牌经理（南亚）,IEG,深圳,中国,营销与公关,"负责手游产品在全球市场的整合营销工作，包括但不限于产品品牌定位、品牌VI指定、年度市场策略指定和执行计划实施、市场预算管理等工作；
负责手游产品的市场分析、用户研究、广告创意、媒介投放、公关传播、事件营销等策略和执行工作；
负责手游产品的合作伙伴及资源拓展，为市场工作效果负责。",http://careers.tencent.com/jobdesc.html?postId=1428642351630262272
30624-腾讯广告国际日化服饰行业华东广告销售经理（上海）,CDG,上海,中国,销售、服务与支持,"负责国际日化奢侈品行业客户拓展与维护工作;
负责公司所有广告产品对客户的推广及销售工作，包括但不限于视频、游戏、社交广告等。
了解客户需求，寻找销售机会。建立与企业的深度合作关系，解决销售及执行过程中的各种问题和挑战；
负责销售项目的沟通、执行、KPI完成等
",http://careers.tencent.com/jobdesc.html?postId=0
30624-腾讯广告日化服饰行业华东广告销售经理（上海）,CDG,上海,中国,销售、服务与支持,"负责华东本土日化奢侈品行业客户拓展与维护工作;
负责公司所有广告产品对客户的推广及销售工作，包括但不限于视频、游戏、社交广告等。
了解客户需求，寻找销售机会。建立与企业的深度合作关系，解决销售及执行过程中的各种问题和挑战；
负责销售项目的沟通、执行、KPI完成等
",http://careers.tencent.com/jobdesc.html?postId=1354619080954355712
30624-腾讯广告华南食品饮料行业广告销售经理（深圳）,CDG,深圳,中国,销售、服务与支持,"维护及开发食品饮料行业客户，针对快速迭代的市场需求和客户产品形态，结合行业特征和产品数据分析，提供有效的媒体投放建议，执行落地并持续优化；
通过行业洞察和分析，开拓行业潜力新客，不断挖掘客户潜在需求；
通过对腾讯广告产品的深度学习，结合客户业务节奏和目标，组建具有行业特点的产品售卖策略，完成售卖kpi。
",http://careers.tencent.com/jobdesc.html?postId=1447747220660035584
30624-腾讯广告华南食品饮料行业广告销售经理（广州）,CDG,广州,中国,销售、服务与支持,"维护及开发食品饮料行业客户，针对快速迭代的市场需求和客户产品形态，结合行业特征和产品数据分析，提供有效的媒体投放建议，执行落地并持续优化；
通过行业洞察和分析，开拓行业潜力新客，不断挖掘客户潜在需求；
通过对腾讯广告产品的深度学习，结合客户业务节奏和目标，组建具有行业特点的产品售卖策略，完成售卖kpi。
",http://careers.tencent.com/jobdesc.html?postId=0
21309-腾讯课堂营销策划经理（深圳）,CSIG,深圳,中国,营销与公关,"1、整合平台资源，形成营销策略和体系；
2、洞察职业教育用户需求，建立营销解决方案，向运营团队输出
3、定期分析最新的市场营销思路，嫁接到产品营销体系中，形成产品创新
4、根据职业教育市场和用户数据，整合公司资源，输出大型招商项目方案
5、协同品牌、公关团队，构建B侧影响力
",http://careers.tencent.com/jobdesc.html?postId=0
PCG17-高级IP运营经理,PCG,深圳,中国,营销与公关,"负责QQIP的版权运营和授权合作，通过专业的内容策划和商业运作手段，持续落地丰富、有趣的爆款IP合作项目、充分展现品牌形象和态度
负责QQIP在潮玩、衍生品等领域的品类覆盖和渠道建设，扩展在相关领域的业务规模和IP影响力
",http://careers.tencent.com/jobdesc.html?postId=0
36665-市场拓展高级项目经理,CSIG,北京,中国,营销与公关,"负责乘车码及实时公交业务场景的区域市场拓展，协调内部资源完成目标商户基于乘车码及实时公交业务的开发接入；
对乘车码合作业主商户进行整体项目管理，协助运营经理联合策划并执行基于乘车码的市场运营活动，持续不断的提升用户活跃及整体运营目标的完成；
负责与公共交通相关联的权益拓展及创新商业合作；
负责定期对交通行业进行商业调研，策划并制定行业拓展方案；
负责定期对竞品业务发展动态信息进行收集；",http://careers.tencent.com/jobdesc.html?postId=1447837536683565056
34974-资深创意指导（上海）,IEG,上海,中国,营销与公关,"负责游戏工作室重点产品的宣发宣发创意工作；
了解产品前期需求分析、市场调研，市场策略，输出基于市场策略的创意解决方案，包括核心创意概念，视频脚本等；
针对产品不同阶段的品牌需求，运营需求均能给出创意解决方案，并推动创意方案的落地实施，包括视频形式、平面海报、互动等。",http://careers.tencent.com/jobdesc.html?postId=1417090401034051584
43477-和平精英内容营销经理（深圳）,IEG,深圳,中国,营销与公关,"负责和平精英游戏/IP/赛事营销相关的内容策划、内容产出和传播；
面向官方社区和不同类型平台产出强传播力的游戏内容（图文、视频、直播等）；
建设和维护游戏所需的内容生产生态包括MCN、KOL、UGC作者等生产者的引入与合作。",http://careers.tencent.com/jobdesc.html?postId=1384391960516632576
43477-和平精英电竞政府事务经理（深圳）,IEG,深圳,中国,营销与公关,"根据联盟业务规划，协助落地和平精英各级别赛事；
整合公司内外资源，负责和平精英电竞业务与政府部门的具体对接；
负责制订和平电竞城市合作的长期计划和时间节点；
负责联盟俱乐部未来地域化主场探索。",http://careers.tencent.com/jobdesc.html?postId=1384391961242247168
23671-高级商务合作经理,PCG,北京,中国,营销与公关,"1. 负责腾讯PCG内容平台部内外部客户引入，持续拓展并积累B、C端有效客户资源；
2. 根据平台业务不断推进，对合作项目及时总结，并进行有效的数据分析，优化流程，扩大合作效果；
3. 挖掘客户潜在需求，为客户提供恰当的产品、服务或解决方案；
4. 负责与客户的商务谈判、签约、回款跟踪、促成长期合作，维护良好客情关系；
5. 不定期收集市场信息，整合分析并提出合理化建议；
6. 协调公司内部资源，完成与客户项目有关的内部沟通。

",http://careers.tencent.com/jobdesc.html?postId=1417121708006973440
26699-腾讯惠聚高级商务拓展经理,CSIG,深圳,中国,销售、服务与支持,"1、 负责腾讯惠聚业务（零售小程序的中心化入口）的对外合作及资源拓展；
2、 负责跨行业的合作，以及重点标杆客户的合作突破；
3、 制定拓展策略和规划，有效地分解拓展目标，有序推进并完成目标；
4、 协调内部产品及运营资源，联动外部合作方，推动惠聚的用户发展和业务发展。",http://careers.tencent.com/jobdesc.html?postId=1380558389137907712
18924-客户接待经理（深圳）,CSIG,深圳,中国,销售、服务与支持,"1、全面负责公关活动、商务会议、重要客户礼仪接待、安排工作，提升重要客户体验，树立良好的企业形象； 
2、负责会议的组织、安排，现场的突发事件处理、以及相应预案的制定； 
3、负责梳理和制定接待标准化体系，标准流程，做好文档输出与管理； 
4、负责建立接待资源库，协调、管理好内外部资源、利于资源快速共享；
5、负责接待信息数据梳理和分析工作，做好客户来访信息管理与沉淀；
6、协助上级领导完成其他工作。",http://careers.tencent.com/jobdesc.html?postId=1384453665242226688
26699-智慧零售平台运营经理,CSIG,上海,中国,营销与公关,"1、结合业务大目标与消费者洞察，日常和活动期间独立策划和管理运营营销频道，与招商做配合，输出整体运营方案，负责统筹或协调协同内部跨部门各方和外部合作方执行落地，并能为最终产出负责，带动生意增长，且具有数据分析能力进行效果监控数据复盘不断调优，完成总体复盘和制定改进策略。
2、在日常和营销活动期间，通过市场&营销运营手段帮助业务完成整体目标；持续塑造平台品牌形象，提升口碑，打造营销标杆案例。
3、根据业务实际需求，协助推动营销频道迭代优化。
4、以用户价值为出发点，能深度挖掘商家和消费者需求、判断现状、评估运营目标并提供精细化运营服务。",http://careers.tencent.com/jobdesc.html?postId=1417107067809832960
34974-王者荣耀资深创意指导（深圳）,IEG,深圳,中国,营销与公关,"负责天美工作室产品，王者荣耀游戏IP以及IP衍生项目的的宣发创意工作；
基于王者荣耀IP以及IP衍生项目，前期的需求分析、市场调研，市场策略，输出基于市场策略的创意解决方案，包括核心创意核心idea，创意策划方案，视频脚本等；
针对王者荣耀IP以及IP衍生项目不同阶段的品牌需求，运营需求，均能给出创意解决方案，并推动创意方案的落地实施，包括视频形式、平面海报、互动，二次内容传播等内容。
",http://careers.tencent.com/jobdesc.html?postId=0
34974-宝可梦大集结资深创意指导（深圳）,IEG,深圳,中国,营销与公关,"负责天美工作室新游戏——宝可梦大集结的宣发创意工作的宣发宣发创意工作；
了解产品前期需求分析、市场调研，市场策略，输出基于市场策略的创意解决方案，包括核心创意概念，视频脚本等；
针对产品不同阶段的品牌需求，运营需求均能给出创意解决方案，并推动创意方案的落地实施，包括视频形式、平面海报、互动等。",http://careers.tencent.com/jobdesc.html?postId=0
25667-产品合作生态分析支撑,CSIG,深圳,中国,销售、服务与支持,"1、负责腾讯云产品合作生态运营分析相关工作，整理产品合作生态从产品引入到销售落地的相关关键运营数据，推动相关系统打通及报表实现，准确、及时、全面评估产品合作生态运营情况；
2、支撑产品生态拓展团队，拉通销售、交付、运营、后台部门等相关流程，促进产品生态业务创新发展和体系化运营；
3、从产业整体视角，多方位收集、整理及分析产品合作相关生态行业情况，结合公司策略提炼关键要素和内容、进行定期及专题汇报。",http://careers.tencent.com/jobdesc.html?postId=0
25667-国际战略生态管理支撑,CSIG,深圳,中国,销售、服务与支持,"1、负责腾讯云国际战略伙伴、咨询伙伴、国际渠道伙伴等相关管理及支撑工作；
2、拉通、协同销售、交付、运营、后台等部门，制定或完善相关管理规则及流程，促进国际相关生态业务创新发展和体系化运营；支持专项及重点创新项目工作；
3、结合行业相关整体情况、内部相关运营数据，进行通报及专题汇报、策略分析。",http://careers.tencent.com/jobdesc.html?postId=0
33672-视频行业商务拓展,PCG,北京,中国,营销与公关,"1、负责央视频用户增长相关工作，重点负责信息流类型渠道、电子市场等渠道的效果广告投放；
2、对渠道的投放、运营数据进行分析，积极主动与渠道沟通，推进提升渠道的投放质量；
3、负责监测、搜集、整理和分析各种渠道信息，形成有指导性的分析报表。
4、负责定期对行业及同类产品合作运营状况进行调研分析；
5、协调并整合内外部资源，探索及推动创新业务合作模式落地，数据驱动决策；能够跨团队、跨职能合作，跟进从策略制定到项目落地的全流程。",http://careers.tencent.com/jobdesc.html?postId=1420317734729687040
WXG10-企业微信生态投资分析师,WXG,广州,中国,销售、服务与支持,"1. 参与腾讯WXGB端产业链生态投资项目扫描调研，持续跟踪关注国内外企业协同等领域动向，完成行业分析并制定行业投资策略；
2. 负责挖掘高价值项目，并对潜在标的进行筛选和投资价值分析；
3. 负责拟投项目的投资执行，即投资协议和业务合作协议的制定；
4. 负责所投项目的后续融资等投后管理工作。",http://careers.tencent.com/jobdesc.html?postId=0
25667-产业生态合作部管理岗位,CSIG,深圳,中国,销售、服务与支持,负责产业生态合作部的业务拓展和人员管理。,http://careers.tencent.com/jobdesc.html?postId=0
21085-FPS游戏品牌经理(深圳),IEG,深圳,中国,营销与公关,"1、负责FPS游戏产品的营销增长工作，包括市场推广及品牌建设策略制定、内外部资源规划与运用、各项营销工作统筹执行等；
2、对游戏行业及玩家有精准洞察，敏锐把握市场动态和方向，策划并落地有创意、有影响力的营销活动，助力业务目标达成。",http://careers.tencent.com/jobdesc.html?postId=1384713118118060032
37092-海外品牌经理,IEG,深圳,中国,营销与公关,"1、负责射击品类战略产品的全生命周期营销增长工作，包括全球市场推广及品牌建设策略制定、内外部资源规划与运用、各项营销工作统筹执行等；
2、对游戏行业及玩家有精准洞察，敏锐把握全球各区域市场动态和方向，策划有创意、有影响力的营销活动，助力业务目标达成。
",http://careers.tencent.com/jobdesc.html?postId=1395670511534481408
37092-射击品类品牌经理(深圳),IEG,深圳,中国,营销与公关,"1、负责射击品类战略产品的全生命周期营销增长工作，包括市场推广及品牌建设策略制定、内外部资源规划与运用、各项营销工作统筹执行等；
2、对游戏行业及玩家有精准洞察，敏锐把握市场动态和方向，策划有创意、有影响力的营销活动，助力业务目标达成。",http://careers.tencent.com/jobdesc.html?postId=1369123227619565568
14914-微信公关创意传播经理（广州）,CDG,广州,中国,营销与公关,"负责微信业务创意传播策划及核心资源管理；
结合业务动态、行业与社会热点制定传播策略，策划相关内容及项目；
重点品牌项目创意策划及项目管理。",http://careers.tencent.com/jobdesc.html?postId=1394943963248467968
43477-和平精英资深跨界BD营销,IEG,深圳,中国,营销与公关,"负责和平精英IP和版权价值，制定IP商业合作策略，持续牵引与优质商业客户的深度合作，配合游戏宣发展开IP授权、异业合作、跨界营销等商业合作模式的创新探索及落地；
从BD角度支撑和平精英面向行业的策略执行和业务目标达成，包括内外部渠道及合作伙伴关系管理、商机拓展、外部产品及服务引入；
产出营销策略及解决方案售前支持客户交流、需求引导及商务方案建议、合同关键条款设计和项目运作；
洞察行业空间，调研市场需求，设计售卖模式和上市通路，包装售前文档和案例，参与行业营销策划。
",http://careers.tencent.com/jobdesc.html?postId=1394934272204218368
15583-公共支持中心-渠道合作经理,IEG,深圳,中国,营销与公关,"1.	优秀的人际理解和商务沟通能力，懂得发掘潜在的合作机会，制定方案并跟进落地
2.	拥有主动，乐观，自信的工作态度，能并行处理多个项目任务
3.	具备强大的执行力，工作中注重结果导向，兼备游戏运营经验者优先
4.	对游戏行业各渠道特征、规则和投放情况熟悉，有成功游戏渠道拓展和维护经验",http://careers.tencent.com/jobdesc.html?postId=1348616631642759168
43479-游戏品牌经理【SLG方向】,IEG,上海,中国,营销与公关,"为北极光旗下SLG类项目提供品牌及市场职能相关工作;
负责SLG类游戏产品的整体品牌定位、市场策略制定、品牌LOGO设计指导及标准化工作；
负责SLG类游戏产品市场策略方案制定，负责市场预算规划及使用，进行营销计划的策划执行
负责SLG类游戏产品的素材创意、广告投放、公关传播、事件营销等策划和执行工作；
以项目管理形式，协调调动各类资源推动重点SLG类产品的营销工作实施。
",http://careers.tencent.com/jobdesc.html?postId=1364468513451810816
41309-王者荣耀海外版社区运营经理（深圳）,IEG,深圳,中国,营销与公关,"1.负责王者荣耀海外版在欧洲大区（土耳其、俄罗斯、西欧等区域）社区平台的运营推广工作，结合运营节点及平台特性定制差异化的内容及活动方案，关注落地效果反馈及沉淀，持续提升社群的关注度、活跃度及口碑，配合PR及投放等手段，反哺游戏新进、活跃及回流；
2.挖掘游戏KOL、KOC，搭建玩家群、玩家外团，并进行维护和管理；
3.挖掘外部平台合作资源及机会，助力产品社群在长线运营期的持续增长。",http://careers.tencent.com/jobdesc.html?postId=0
41309-王者荣耀海外版社区运营经理（上海）,IEG,上海,中国,营销与公关,"1.负责王者荣耀海外版在欧洲大区（土耳其、俄罗斯、西欧等区域）社区平台的运营推广工作，结合运营节点及平台特性定制差异化的内容及活动方案，关注落地效果反馈及沉淀，持续提升社群的关注度、活跃度及口碑，配合PR及投放等手段，反哺游戏新进、活跃及回流；
2.挖掘游戏KOL、KOC，搭建玩家群、玩家外团，并进行维护和管理；
3.挖掘外部平台合作资源及机会，助力产品社群在长线运营期的持续增长。",http://careers.tencent.com/jobdesc.html?postId=0
41309-王者荣耀海外版用研经理,IEG,深圳,中国,营销与公关,"1、负责王者荣耀海外版在欧洲大区（土耳其、俄罗斯、西欧等区域）的市场与用户研究工作；
2、协助、负责重点产品测试期/上线期相关研究（包括用户定位验证、产品打磨、营销发行、长线运营）等市场与用户研究工作的开展，能够独立完成定性、定量研究，善用用户行为大数据分析并挖掘潜在需求点；
3、对所负责的单品、或品类业务提炼关键问题，并能进行阶段性的用研规划。",http://careers.tencent.com/jobdesc.html?postId=0
41309-王者荣耀海外版公关传播经理,IEG,深圳,中国,营销与公关,"1、负责王者荣耀海外版在欧洲大区（土耳其、俄罗斯、西欧等区域）市场的公关工作，对业务风险进行舆情监测、危机处理和效果评估，建设和完善危机管理体系；
2、负责公关媒体的维护与拓展，增强与媒体的交流，为业务营造良好的媒体环境；
3、深度了解互联网游戏业务特性，有手游游戏经验。基于本地化市场洞察，灵活运用传播工具和方法，进行PR内容策划，并通过有效的媒体组合进行扩散。",http://careers.tencent.com/jobdesc.html?postId=0
43476-泛娱乐合作拓展经理（深圳）,IEG,深圳,中国,销售、服务与支持,"盘点整合行业内动漫画番剧CG音乐等各类IP打造内容领域头部资源，发掘和维护重点合作客户；
完成客户资源拓展，IP授权合作方案产出及商务谈判签约；
合作进展中全程跟进，保证合作顺利进行。",http://careers.tencent.com/jobdesc.html?postId=1352448778434519040
43476-跨界合作拓展经理（深圳）,IEG,深圳,中国,销售、服务与支持,"负责游戏产品全球范围内市场跨区域合作拓展，发掘和维护各类重要合作伙伴； 
配合游戏版本需求，负责各类与游戏深度匹配的品牌、艺人、文化文创、泛娱乐、商业地产、消费品等市场圈层发掘，策划商业方案并洽谈引入，为商业化结果负责。",http://careers.tencent.com/jobdesc.html?postId=1352448819584835584
43476-研发与IP合作拓展经理（深圳）,IEG,深圳,中国,销售、服务与支持,整合外部合作资源，扫描发现全球有商业价值与潜力的合作对象和IP，建立资源库，根据内部需求，向各模块提供匹配资源，与内外部相关方进行协调推动，输出合作方案并谈判达成合作；负责海外客户合作关系的拓展和维护，独立发起和跟进商务拓展谈判，包括游戏合研，海外研发外包，IP授权及其他合作模式探索。,http://careers.tencent.com/jobdesc.html?postId=1355345441327161344
43476-开放社区MCN达人合作经理（深圳）,IEG,深圳,中国,销售、服务与支持,"基于开放社区的用户兴趣需求和场景使用需求，在用户关注度较高的领域，广泛开展与各类型MCN机构达人以及直播主播的合作开拓与长期运营；
通过推动合作机构与达人不断加大运营投入，提升平台用户活跃度；",http://careers.tencent.com/jobdesc.html?postId=1391779156932435968
43476-开放社区IP授权拓展经理（深圳）,IEG,深圳,中国,销售、服务与支持,"基于开放社区的场景建设需求，引入全球知名IP，通过构建可持续的合作模式；
持续丰富产品的用户体验及合作丰富度，提升社区可玩性和用户活跃度；",http://careers.tencent.com/jobdesc.html?postId=1391779157981011968
43476-开放社区广告品牌合作拓展经理（深圳）,IEG,深圳,中国,销售、服务与支持,"基于开放社区平台，开拓引入外部广告品牌合作伙伴；
通过协助产品搭建可持续的广告商业模式并不断迭代优化；
持续丰富产品的用户体验与产品体验，提升产品的趣味性，互动性以及活跃性；",http://careers.tencent.com/jobdesc.html?postId=1391779155929997312
14914-互娱射击游戏产品公关经理（深圳）,CDG,深圳,中国,营销与公关,"负责互娱射击游戏产品公关传播业务，根据业务特性制定公关策略及传播方案，增进业务与品牌好感度； 
根据项目需求及传媒时代变迁，负责游戏产品公关传播方法论探索。",http://careers.tencent.com/jobdesc.html?postId=1447461113313632256
30629-腾讯广告高级公关传播经理-商业化产品方向（深圳）,CDG,深圳,中国,营销与公关,"负责微信广告两个业务模块的公关传播支持：
一、针对微信品牌广告产品的公关传播
具有较深的商业产品理解力，熟悉品牌客户广告采买流程及诉求，能将广告产品形态、链路、功能包装成便于客户理解的生意故事；
认同微信平台产品理念，熟悉微信生态产品矩阵，能聚拢与识别适合微信品牌广告业务的媒体圈层，搭建与维护媒体关系；
制定微信品牌广告产品年度公关传播策略，结合垂直行业客户营销趋势变化，策划具有行业影响力的话题与活动，建立微信广告在大客户中的影响力，通过心智影响，夯实客户持续在微信做生意投入的信心。
二、针对微信效果广告产品的公关传播
深入理解效果广告产品和目标客户的营销诉求，尤其是中小客户/商家选择广告平台的考量因素，能结合自有产品USP及目标客群，策划传播议题和可读性强、有行业深度的产品传播内容；
制定微信效果广告产品年度公关传播策略，搭建媒体核心圈层，熟悉重点媒体喜好及维护关系，通过传播计划的落地，提升微信作为广告媒体在中小客户中的价值认同。
三、其他商业化产品的公关传播
腾讯视频、腾讯新闻、腾讯看点等商业化产品相关的公关传播策略和项目实施。

",http://careers.tencent.com/jobdesc.html?postId=1400316464858144768
37090-游戏市场策略高级经理,IEG,深圳,中国,营销与公关,"扫描国内外移动游戏市场，关注行业前沿动态，探索新市场推广模式和机会；
持续关注移动游戏的市场、研发、发行、运营等模块，输出分析报告，为移动游戏业务市场策略制定及决策提供专业指导，同时协助市场业务团队高效获取和使用资源，解决业务问题； 
根据业务发展方向和策略，拟定和执行资源配置标准，把控资源使用效率； 
协助市场业务团队梳理和落地资源使用和管理流程，解决业务问题；
管理和优化流程各关键环节，为决策层和管理层提供决策支持和管理支持。",http://careers.tencent.com/jobdesc.html?postId=1356790546776989696
