Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
34471-电商产品体验设计师,PCG,深圳,中国,设计,"1.负责腾讯电商项目C端UX与UI设计（含iOS，Android，小程序终端），为最终产品体感负责；
2.独立参与产研从设计策略到设计执行落地的全流程工作，和产品一起协作，聚焦目标与问题，提供专业、有效、优雅的解决方案；
3.主导定义产品设计语言、制定移动端设计规范、组件化体系等；优化已有的设计规范形成可持续的设计准则；
4.深入研究行业，保持专业领域前瞻性，热爱设计，热爱钻研与探索，对专业与创新保持激情；
5.参与团队专业建设，总结设计经验方法，提高团队专业水准；",http://careers.tencent.com/jobdesc.html?postId=1409358360003747840
34471-游戏交互设计师,PCG,深圳,中国,设计,"1.负责PCG创新项目中游戏相关交互设计，为最终产品体验和效果负责；
2. 与产品，程序，美术沟通配合，对游戏中UI各部分设计实现跟进；
3.参与产品前期规划与用户研究，独立归纳产品界面的交互需求，为团队提供高质、高效的交互设计方案，保证产品可用性，并帮助数据得到提升；
4.总结设计经验，乐于分享，助力团队专业水准提升。",http://careers.tencent.com/jobdesc.html?postId=1409358364659425280
34471-游戏UI设计师,PCG,深圳,中国,设计,"1.负责PCG创新项目相关视觉设计，为最终产品体验和效果负责；
2.输出前瞻性的创意设计方案，不断挖掘产品未来方向，敢于创新和突破，研究新鲜玩法等并提升产品体验的能力；
3.洞察用户人群特征，结合业务目标，独立负责项目的体验设计，主导定义产品品牌设计语言、制定移动端设计规范、组件化体系等；
4.注重实验，主动跟踪数据，持续优化迭代建议，改进产品使用体验。",http://careers.tencent.com/jobdesc.html?postId=1409358365804470272
34471-创意设计-品牌视觉方向,PCG,深圳,中国,设计,"1.负责PCG电商项目相关品牌建设、营销推广方向的视觉工作；
2.结合消费人群特征，洞察用户需求，提供专业有效的创新解决思路;
3.参与项目前期需求分析，能够梳理逻辑与结构，为项目提供解决方案并推进落地；
4.参与项目设计流程和规范的制定，参与分享设计经验、共同提高团队的设计能力；
5.关注数据验证，主动跟踪数据反馈，持续优化迭代建议，改进产品使用体验；
6.参与团队专业化建设，总结设计经验方法，提高团队专业水准；",http://careers.tencent.com/jobdesc.html?postId=1409358366823686144
34471-原画师,PCG,深圳,中国,设计,"1.负责PCG创新项目相关美术概念设定；
2.独立完成角色概念、场景相关的原画设计，跟进场景制作全流程，保证3D后继制作一致性；
3.能够整体把控美术风格，输出设计模版和规范，保证项目概念落地一致性；
4.参与团队专业化建设，提高团队专业水准，分享设计经验。",http://careers.tencent.com/jobdesc.html?postId=1409358363845730304
34471-模型设计师,PCG,深圳,中国,设计,"1.负责PCG创新项目相关场景、角色设计；
2.推动、跟进项目开发，不断优化修改制作，保持高标准的还原度；
3.能够使用引擎编辑器控制角色最终上线效果；
4.能够支持项目中模型动效与CG输出；
4.参与团队专业化建设，提高团队专业水准，分享设计经验。",http://careers.tencent.com/jobdesc.html?postId=1409358361027158016
34471-技术美术,PCG,深圳,中国,设计,"1. 负责PCG创新项目中美术内容制作的各项工具使用；
2. 充分了解美术各环节开发中的需求和问题，提供足够的技术支持；
3. 根据项目优化迭代，维护游戏美术内容开发流程、规范，以及引擎工具的使用；
4. 编写和维护游戏引擎功能使用、游戏美术资源开发的技术文档；
5.参与团队专业化建设，提高团队专业水准，分享设计经验。",http://careers.tencent.com/jobdesc.html?postId=1409358362335780864
25928-高级动画技术美术（深圳/上海/杭州）（深圳）,IEG,深圳,中国,设计,"理解各类游戏的相关动画解决方案、生产管线、工作流程；
精通角色骨架创建和面部绑定技巧，处理虚拟角色的蒙皮与物理模拟设置(布料/刚体等)；
能准确理解工作需求，创建和维护概述动画需求的文档，包括游戏内动画、动作捕捉射击、工具应用等；
负责优化和管理各类动画上下游数据，包括动捕数据采集，与动画师、程序员、TA紧密合作，制作出高精度有难度的动画效果。持续优化动画管线和完善策略，确保动画创作不受技术的限制与影响。
",http://careers.tencent.com/jobdesc.html?postId=1420333909375197184
25928-资深游戏3D美术师（深圳/上海/杭州）,IEG,深圳,中国,设计,"负责3D次世代品质角色、场景美术资源的制作、设计和调整。试灯光、材质、渲染，保证输出品质；
负责UE4大世界场景地形编辑和资源制作、优化；
提供角色、场景概念设计，制定不同类型DEMO的美术风格、表现方案、设计分镜、脚本或故事板等内容规划；
负责制定美术资源外包方案、要求和规范，审核外包结果品质，提供反馈以及进度跟踪。",http://careers.tencent.com/jobdesc.html?postId=1420334017059758080
40163-王者荣耀IP手游《代号：启程》美宣原画设计师（成都）,IEG,成都,中国,设计,"负责美术宣传资源的设计制作；
探索未来美宣风格的表现语言与技术；
配合多方需求完成整体包装；",http://careers.tencent.com/jobdesc.html?postId=1387692846600953856
40163-王者荣耀IP手游《代号：启程》-资深3D角色设计师（成都）,IEG,成都,中国,设计,"负责跟进美术版本角色需求；
角色美术的标杆与制作规范的制定；技术使用和探索迭代；
对于上下游环节的合理衔接配合以及对横向环节的沟通协作；
外包资源的管理与建设；",http://careers.tencent.com/jobdesc.html?postId=1387692848035405824
40163-王者荣耀IP手游《代号：启程》资深角色原画设计师（成都）,IEG,成都,中国,设计,"负责游戏角色/皮肤的相关造型和动态的设计；
负责设计和优化游戏角色涉及的宣传素材；
负责相关外包资源的审核修改，统一风格，并提高外包的制作品质；",http://careers.tencent.com/jobdesc.html?postId=1387692849482440704
24987-资深UI设计师,IEG,上海,中国,设计,"擅长扁平化设计，能根据产品风格独立制作符合产品定位的界面；
能设计icon，熟悉手绘/扁平/写实风格的icon制作流程；
了解用户体验，提升界面设计的整体品质；
对游戏行业有热情，具备良好的学习能力和团队沟通能力",http://careers.tencent.com/jobdesc.html?postId=0
15575-《王者荣耀》资深3D场景设计师（成都）,IEG,成都,中国,设计,"负责部分版本内容的跟进；
未来美术部分的表现与技术探索；
能够配合多方进行独立构思和设计表现探索和研发；
",http://careers.tencent.com/jobdesc.html?postId=0
15605-UE4射击手游3D特效设计师,IEG,深圳,中国,设计,"工作内容：
1，负责游戏中特效风格制定。包括UI动效的整体节奏风格把控。
2，负责模块项目游戏特效进度，利用前沿技术提升整体特效的品质，
3，跟进设计实现的各个环节，与策划、动效、程序保持紧密沟通和高度的配合， 直至最终进入版本，保证实现品质与设计一致。 
",http://careers.tencent.com/jobdesc.html?postId=1451042946085298176
15605-UE4射击手游UI动效设计,IEG,深圳,中国,设计,"1，负责游戏中UI界面特效风格制定。包括UI动效的整体节奏风格把控。
2，负责UI相关界面特效进度，利用前沿技术提升整体UI动效的品质，
3，跟进设计实现的各个环节，与策划、动效、程序保持紧密沟通和高度的配合， 直至最终进入版本，保证实现品质与设计一致。 ",http://careers.tencent.com/jobdesc.html?postId=0
29910-视觉设计师（深圳）,PCG,深圳,中国,设计,"- 负责腾讯PCG信息流相关的体验设计工作；
- 负责信息流直播视觉调性建设
- 从事与界面相关的UI设计与动效设计
- 从事创意运营的策划与设计

",http://careers.tencent.com/jobdesc.html?postId=1365207760685244416
29910-视觉设计师（北京）,PCG,北京,中国,设计,"负责信息流产品的视觉设计，实现产品视觉在用户体验上的落实及设计创新；
参与产品逻辑和交互设计讨论，推进设计目标落地；
在不同产品阶段进行用户研究及可用性测试，关注产品的用户体验，分析结果并优化设计；
全方位进行业务对接、用户研究、概念设计、最终设计输出、开发落地协同以及产品迭代；
对运营活动视觉有一定的把控能力和审美能力。",http://careers.tencent.com/jobdesc.html?postId=1397043231534882816
29910-交互设计师,PCG,深圳,中国,设计,"负责腾讯看点相关交互设计工作，为体验负责；
了解商业背后的运行逻辑，能够从业务、用户、市场、行业等多维度看待问题，提出系统化的设计方案，并推动实施，平衡商业和体验的关系，为业务收入带来健康增长；
参与前瞻广告形态概念方案的相关研究与设计； 
参与游戏分发的增长设计，结合业务及用户，从全链路制定设计增长策略，提出有效的设计方案；",http://careers.tencent.com/jobdesc.html?postId=1397861347105972224
29910-交互设计师（北京）,PCG,北京,中国,设计,"负责信息流内容产品功能和构架梳理，保证产品的可用性、易用性，结合数据结果给出解决方案；
负责产品的规划构思，给出符合产品需求的交互设计解决方案；
进行交互设计工作流程优化，进行交互设计规范的制定与实施；
参与用户研究，挖掘用户需求，优化用户产品体验；
对产品进行可用性测试并提出创意改进方案，优化用户体验；
有良好的创意能力，可提供前瞻性的产品方案；
把握运营设计的整体流程，为运营活动提供新颖的角度。
",http://careers.tencent.com/jobdesc.html?postId=1419908019768008704
44272-视觉设计师,PCG,深圳,中国,设计,"负责场景搭建和道具制作，把控场景氛围感和道具的精细化设计，沉淀相关的专业知识和经验；
配合研发团队共同攻克技术难题和其他挑战，推动项目3D技术的持续提升和优化；
审核项目接入的3D资源，整合场景呈现效果；",http://careers.tencent.com/jobdesc.html?postId=1419524967325769728
15712-游戏品牌视觉设计经理（深圳）,IEG,深圳,中国,设计,"负责光子内部全球流行的顶级游戏的品牌视觉设计和游戏内虚拟世界内部的品牌视觉设计，持续优化整个游戏世界的品牌体验；
理解产品思路，关注业务规划，从全局角度出发制定设计策略并推动落地；
梳理并制定品牌设计规范，搭建设计语言体系，推动整个IP的品牌视觉体系建设；
参与团队专业建设，指导年轻设计师的专业成长，提升团队专业影响力；
关注产品品牌体验，并和游戏主美、文学、策划、运营等合作推动品牌在游戏内外的运营事件落地。",http://careers.tencent.com/jobdesc.html?postId=1333363991216398336
45354-调色师,PCG,北京,中国,设计,"1、 负责电视剧、电影、网大、广告、宣传片等视频的HDR调色；
2、 负责把控画面的艺术效果；
3、 保证节目调色高质量的按时交付；
4、 推动关于视频调色的内容和效果的产品配合和迭代。",http://careers.tencent.com/jobdesc.html?postId=0
15581-资深场景原画师,IEG,深圳,中国,设计,"独立完成场景概念/物件相关的原画设计
跟进场景制作全流程，保证3D，地编等后继制作贴合设计意图与理念
整理输出设计理念与规范
跟进外包，把控进度与品质
",http://careers.tencent.com/jobdesc.html?postId=1377185331438166016
15581-资深角色原画设计师,IEG,深圳,中国,设计,"独立完成角色原画设计，宣传图，概念设计等任务；
提炼总结角色相关的设计要点，原则，并且制定相应的规范要求；
跟进反馈美术安排，把控品质与时间。
",http://careers.tencent.com/jobdesc.html?postId=1309473413181480960
23671-技术美术(视频特效方向),PCG,北京,中国,设计,"1.负责视频剪辑工具中特效开发工作， 原型技术demo制作，包括视频特效、转场特效； 图文混排及动画、贴纸、蒙版等等；
2.与产品经理、设计师协作特效体验，与端侧开发工程师协调完成引擎特效，保障落地质量。",http://careers.tencent.com/jobdesc.html?postId=1407882139675926528
41074-腾讯云官网高级视觉设计师,CSIG,深圳,中国,设计,"负责腾讯云平台产品的视觉设计，参与产品整体视觉风格讨论及定位，配合相关视觉输出；
参与产品的交互设计讨论，挖掘典型用户场景、分析产品需求，辅助优化产品的交互信息架构与任务流程等设计，对产品的可用性测试和评估提出改进方案，辅助提升产品的可用性、易用性体验； 
关注用户反馈，收集产品需求，为产品新功能提供创意的设计想法； 
参与产品设计过程中的评审，负责视觉、交互实现的走查，监督开发并提升产品视觉交互的实现质量； 
参与及制定相关的产品视觉设计规范，沉淀产品视觉设计的方法论，共同提升团队的专业水准。",http://careers.tencent.com/jobdesc.html?postId=1387252147736813568
41074-腾讯云高级视觉设计师,CSIG,深圳,中国,设计,负责腾讯云平台产品的视觉设计，参与产品整体视觉风格讨论及定位，配合相关视觉输出；参与产品的交互设计讨论，挖掘典型用户场景、分析产品需求，辅助优化产品的交互信息架构与任务流程等设计，对产品的可用性测试和评估提出改进方案，辅助提升产品的可用性、易用性体验； 关注用户反馈，收集产品需求，为产品新功能提供创意的设计想法； 参与产品设计过程中的评审，负责视觉、交互实现的走查，监督开发并提升产品视觉交互的实现质量； 参与及制定相关的产品视觉设计规范，沉淀产品视觉设计的方法论，共同提升团队的专业水准。资深高阶综合型视觉设计师定位,http://careers.tencent.com/jobdesc.html?postId=1387250667038449664
15618-资深3D特效设计师(东方玄幻类),IEG,上海,中国,设计,"负责游戏中角色技能，场景，UI，坐骑宠物等特效的设计和制作；
负责管理和培养外包团队，把控产出品质；
跟进版本资源合入和Bug修复；
熟悉项目制作规范和流程，并且需要阶段性的协助团队进行优化迭代；
熟悉Gamebryo引擎者优先；
",http://careers.tencent.com/jobdesc.html?postId=0
30933-王者荣耀全球版-高级UI设计师（深圳/上海）,IEG,深圳,中国,设计,"主导游戏UI视觉风格，把控整体UI设计效果 ；
负责道具、饰品等游戏道具设计；
负责设计和优化产品宣传广告及网站设计；
负责外包资源的审核修改；
对外包资源制作进行审核修改，统一风格，提高制作品质；
提供外包资源修改意见和修改外包回收资源并提高品质。",http://careers.tencent.com/jobdesc.html?postId=1404739136287416320
15612-高级\资深技术美术(北京),IEG,北京,中国,设计,"开发工具提升美术资源品质与制作效率；
与引擎团队合作开发(图形效果与工具链工具)
跟进美术资源，确保资源符合引擎规格和项目规范；
研究游戏引擎并帮助美术人员使用引擎和工具；
协助美术人员和程序人员优化游戏运行效率；
设计并制作游戏中的效果；
解决美术人员日常遇到的各种技术问题。",http://careers.tencent.com/jobdesc.html?postId=1182188063674077184
28937-高级\资深技术美术（上海）,IEG,上海,中国,设计,"优化美术资源制作流程并开发相关工具； 
根据美术需求编写游戏中的shader； 
跟进美术资源，确保资源符合引擎规格和项目规范； 研究游戏引擎，帮助美术人员使用引擎和工具；
协助美术人员和程序人员优化游戏运行效率； 解决美术人员日常遇到的各种技术问题。",http://careers.tencent.com/jobdesc.html?postId=1372813697075912704
29910-设计研发工程师,PCG,深圳,中国,设计,"1. 负责腾讯看点业务相关产品界面的表现层开发，运用技术还原设计理念；
2. 参与效率提升工具、智能化与创新项目的研发工作；
3. 从产品业务的视角分析，围绕产品体验和用户增长目标，制定并实施综合性解决方案；
",http://careers.tencent.com/jobdesc.html?postId=1397088743600431104
16810-玩具设计师,PCG,深圳,中国,设计,"1、根据原画设计师提供的设计方案设计和制作角色的3D模型；
2、制定3D角色品质标准和资源规划，并负责跟进3D角色模型的外包制作工作；
3、日常协助公司完成合作项目的监修包括对接公司供应链及工厂，组织协调设计、打样、送审及大货等手办生产前期的工作；
4、发挥自主能动性结合项目可依据结构、工艺等实际情况进行产品功能、外观调整和修改。",http://careers.tencent.com/jobdesc.html?postId=0
15712-欢乐系列休闲类游戏——品牌创意视觉设计师,IEG,深圳,中国,设计,"岗位描述
负责欢乐工作室休闲类产品的营销创意和运营设计工作：
1.在营销节点/品牌建设/版本和赛事包装等项目中输出视觉创意策略和视觉设计；
2.运营活动相关视觉设计；
3.负责衍生内容相关设计。
负责把控项目整体的视觉调性，独立主导项目，与各个合作团队沟通推动，指导供应商落地执行相关设计。
",http://careers.tencent.com/jobdesc.html?postId=0
15712-知名策略游戏正版IP授权手游——品牌创意视觉设计师,IEG,深圳,中国,设计,"岗位描述
负责SLG类产品的创意营销和运营活动的营销创意和运营设计工作：
1.在营销节点/品牌建设/版本和赛事包装等项目中输出视觉创意策略和视觉设计；
2.运营活动相关视觉设计；
3.负责衍生内容相关设计。
负责把控项目整体的视觉调性，独立主导项目，与各个合作团队沟通推动，指导供应商落地执行相关设计。
负责产品资产构建，买量/效果广告视觉创意输出。
",http://careers.tencent.com/jobdesc.html?postId=0
43471-游戏视觉设计师,IEG,深圳,中国,设计,"1、负责游戏产品运营的平面视觉风格制定，能够根据游戏特点找到发力点完成设计，关注用户反馈与沟通，根据分析结果持续优化设计； 
2、负责游戏产品营销创意视觉表现设计（平面、H5、动态视频等），项目的运营美术设计流程和方法制定； 
3、参与团队视觉专业建设，协助维护品牌设计规范、衍生品设计及线下搭建活动的美术指导等；  
4、与运营部门审核外包平台的美术素材品质，给予专业性指导； 
5、统筹规划游戏项目内平面素材资源，进行创意性的方案执行。",http://careers.tencent.com/jobdesc.html?postId=1401457245580959744
17229-和平精英-资深3d动画师（深圳）,IEG,深圳,中国,设计,"负责3A级写实风格项目动作质量把控，对写实风格的动作设计有丰富经验；
对外包供应商进行协调沟通管理；
若有动作捕捉经验者，优先负责动捕相关工作，包括不局限于动作设计，演技指导，资源整理、需求对接等系列工作；
若有UE4项目经验者，优先负责引擎相关工作，包括不局限于对接动画需求，质量把控，整合调试等系列工作。",http://careers.tencent.com/jobdesc.html?postId=1397736048322158592
34974-高级美术指导（上海）,IEG,深圳,中国,设计,"天美游戏产品营销运营项目中，负责相关素材的平面视觉方案输出 
跟进平面或相关素材的视觉设计制作 
素材类型主要包含但不限于：平面海报、KV、网络媒体等 ",http://careers.tencent.com/jobdesc.html?postId=1415972206239817728
18427-高级视觉设计师（腾讯中金合资技术公司）,CDG,深圳,中国,设计,1、负责财富管理平台线上产品的视觉设计相关工作，基于产品的现状和核心目标主要负责包括线上产品UI设计、相关品牌及运营设计,http://careers.tencent.com/jobdesc.html?postId=1364858734353850368
18427-高级交互设计师（腾讯中金合资技术公司）,CDG,深圳,中国,设计,"1、负责财富管理平台APP和PC投顾端的产品体验设计相关工作；
2、能快速理解业务目标，洞察用户需求和商业诉求，进行深入的研究和设计，高效输出设计解决方案，并持续跟进方案的落地；
3、能跟进线上产品的体验，进行用户研究及数据分析，科学合理的设计迭代；
4、参与制定相关界面设计规范的制定与实施。",http://careers.tencent.com/jobdesc.html?postId=1364858736635551744
15571-《UE4科幻开放世界PVE射击手游》高级角色原画（深圳）,IEG,深圳,中国,设计,负责游戏中角色设定制作； 设计技巧熟练能够快速出角色概念草图，能够独立完成服装以及配件设定工作； 与策划沟通职业，NPC等角色形象后可以快速输出多版初稿方案； 配合3D角色最终还原设定。,http://careers.tencent.com/jobdesc.html?postId=1309041145434611712
15605-资深3D场景/地编美术师,IEG,深圳,中国,设计,"负责游戏内场景的制作，景观搭建和氛围营造，整体3D场景设计与把控；
设计游戏引擎内的3D场景灯光，制作静态光照效果；
推动项目3D场景技术的持续提升和优化；
审核外包提交的3D资源，并指导外包制作；
负责游戏资源输出，场景整合，场景呈现效率规划；
熟悉Unity引擎，有Unity项目经验者先。",http://careers.tencent.com/jobdesc.html?postId=1369192439251738624
31677-SMAD-腾讯智慧交通高级用户研究员,CSIG,北京,中国,设计,"您将负责腾讯大交通行业或地图类的用户研究工作，为内部业务决策提供可落地的研究支持；
负责有效协同产品、设计等角色，从体验层面开展研究工作，解决体验痛点问题，挖掘改进点，推动产品和服务，实现体验优化。
研究行业最新动态，挖掘和分析用户特点、行为模式、体验及情感需求，为产品和设计创新提供指引；
梳理内部产品现状，分析用户满意度和后台数据，提供有价值的数据洞察和分析报告；
 
",http://careers.tencent.com/jobdesc.html?postId=0
43472-精品游戏效果广告设计专家,IEG,深圳,中国,设计,"1.游戏行业广告/营销创意负责人，深刻理解多品类核心卖点及玩家诉求，能结合行业趋势、当下热点以及整体的投放策略设计广告创意，并输出行业广告创意全案；
2.精通信息流广告图片、视频的创意设计与制作；
3.对所设计的广告素材的效果负责，联动广告优化师分析广告表现数据并不断优化广告效果；
4.具备分析用户喜好和行业痛点的能力，根据不断变化的用户喜好和行业痛点需求，设计制作不同种类风格的素材；
5.视觉把控力强，细节控，有成熟的广告创意作品展示；
6.有过行业TOP产品的全案经验优先",http://careers.tencent.com/jobdesc.html?postId=1429756758796017664
32032-【NExT Studios】2D概念设计师（上海）,IEG,上海,中国,设计,"跟据项目需求进行角色场景物件等概念设计绘制工作；
根据游戏世界观及宣传要求绘制概念气氛稿和宣传图；
参与游3D制作效果优化，确保设计最终呈现。
",http://careers.tencent.com/jobdesc.html?postId=1268097039074336768
32032-高级3D角色美术设计师,IEG,上海,中国,设计,"1. 负责数字人级别的角色制作，包括高精度的模型与材质制作;
2. 角色3D形象设计、表情设计，满足项目对角色需求；
3. 积极学习新技术，努力提高团队角色制作能力。",http://careers.tencent.com/jobdesc.html?postId=1440540499638231040
32032-【NExT Studios】高级灯光特效师,IEG,上海,中国,设计,"根据项目要求独立完成灯光、渲染、合成的制作；
协助导演完成前后期画面风格设计；
发现问题能及时汇报，并合作解决制作过程中出现的问题；
具有审美与色彩分析能力，协助团队提升画面质量，统一画面效果；
具有独立的思考与学习能力，协助团队优化相关制作流程。",http://careers.tencent.com/jobdesc.html?postId=1438025295826264064
15581-资深2D原画设计师（深圳）,IEG,深圳,中国,设计,"热爱游戏，具备优秀的审美能力；
负责3D游戏角色原画设计.以及游戏角色宣传海报绘制； 
擅长日韩半写实二次元风格.注重人物性格特征刻画；
能把控整体画面，绘制部分场景及复杂度较高的美宣；
指导外包制作，跟进与审核，能不断优化工作流程统一风格，提高美术设计品质。",http://careers.tencent.com/jobdesc.html?postId=1364423756398731264
15581-高级3D动画美术师（深圳）,IEG,深圳,中国,设计,"5年以上游戏动画相关工作经验，美术或动画专业科班毕业，美术功底扎实、富有想象力和创造力；
动画理论基础扎实，对节奏、解剖学和运动规律有深入理解；
能够根据角色性格设计出体现角色性格特征并符合游戏性要求的表演动画；
能设计与制作完成高质量的3D动画，为动画量产制定风格标准，制定详细的执行方案；
熟悉主流游戏美术风格，持续关注并了解业界动态，对游戏行业有热情；
在动画方面有优秀的艺术感，有责任心，执行力强，对自己的工作完成有高品质要求；
具备较强的问题解决能力，能构思新的方案、设计和流程；
技术能力强， 熟悉U3D,unreal4引擎和动画相关的功能模块；
熟练掌握MAX，MAYA，MotionBuilder动画和手K关键帧动画，对写实动画风格有较深的理解；
具备良好的协作意识，能够与开发团队有效沟通。",http://careers.tencent.com/jobdesc.html?postId=1418897080558034944
15581-资深3D角色设计师（深圳）,IEG,深圳,中国,设计,"独立制作高品质角色/怪物的3D模型，跟进并对相关角色效果以及流程的各方面负责；
跟进并指导角色相关3D的外包流程进度，对品质把关负责；
协助项目组其他成员研究3D相关技术并持续提高3D角色的品质；
分享知识技术，与团队成员一起提高项目整体3D的技术水平与3D品质。",http://careers.tencent.com/jobdesc.html?postId=1334416374319030272
TEG03-交互设计师,TEG,深圳,中国,设计,"1、参与产品的用户体验设计工作，负责分析产品需求、挖掘典型用户场景、设计用户行为及产品的交互信息框架；
2、负责项目产品的交互信息架构与任务流程等设计，保证产品的可用性和易用性，对最终落地的产品体验和效果负责；
3、发起和参与用户研究，根据用研结果对设计方案进行优化；
4、负责产品的可用性测试和评估提出改进方案，持续优化产品的用户体验；
5、参与项目各个环节并且构建逻辑框架，推动设计落地。",http://careers.tencent.com/jobdesc.html?postId=1364833243274158080
17229-和平精英-资深特效设计师（深圳）,IEG,深圳,中国,设计,"根据需求独立跟进完成项目特效设计制作；
设计编写特效shader，制作相关贴图，提升引擎中特效的表现力；
了解项目在设计和技术上对美术的需求，有产品意识，从客户调度考虑整理美术设计和制作； 
积极沟通，努力提升特效质量。",http://careers.tencent.com/jobdesc.html?postId=1397569515331526656
15605-资深游戏特效设计师（深圳）,IEG,深圳,中国,设计,"有一定的美术基础和较好的审美能力；
对游戏特效技术领域有系统的了解和关注，有探索和研究精神；
具备良好的学习和解决问题的能力，有良好的沟通能力和团队协作意识，能承受一定的工作压力；
能够制作特效贴图或技能设计稿，有手绘序列贴图经验者优先。",http://careers.tencent.com/jobdesc.html?postId=1287620448627990528
15605-手游3D动画设计师(深圳）,IEG,深圳,中国,设计,"参与游戏角色动作的创意设计、制作、合入等；
根据游戏实际效果进行优化；
培养以及审核CP制作。",http://careers.tencent.com/jobdesc.html?postId=1321267474787737600
40163-王者荣耀开放世界高级游戏美术3D动画设计师（上海）,IEG,上海,中国,设计,"具备熟练的偏写实MAYA/MAX关键帧动画能力。
（含人形生物战斗，行为表演或四足怪物类战斗和常规生态行为。）
同时能够熟练应用运动规律。",http://careers.tencent.com/jobdesc.html?postId=1286481835706032128
40163-王者荣耀开放世界资深2D场景原画（上海）,IEG,上海,中国,设计,"配合产品与项目要求制定游戏美术风格，能输出场景原画设计标准标杆规范；
参与具体角色/场景设计任务，审核外包提交的原画设计稿；
积累和共享原画设计经验，编写课件并培养新人，分享设计经验；
能持续探索场景设计风格与方向；
",http://careers.tencent.com/jobdesc.html?postId=1228136101298835456
40163-王者荣耀开放世界资深2D角色原画（上海）,IEG,上海,中国,设计,"配合产品与项目要求制定游戏美术风格，能输出角色原画设计标准标杆规范；
参与具体角色设计任务，审核外包提交的原画设计稿；
积累和共享原画设计经验，编写课件并培养新人，分享设计经验；
能持续探索角色设计风格与方向。",http://careers.tencent.com/jobdesc.html?postId=1260828830365392896
40163-王者荣耀开放世界高级游戏3D特效设计师（上海）,IEG,上海,中国,设计,"负责游戏中的3D角色特效、场景特效的设计制作；
负责游戏特效风格及制作方案的探索，把控游戏内3D特效品质，并确定制作规范；
负责3D特效编辑器资源制作；
能独立设计制作游戏角色身份个性所需的技能效果，场景动画光效等特殊效果。",http://careers.tencent.com/jobdesc.html?postId=1263817612828090368
40163-王者荣耀开放世界资深3D动画绑定师（上海）,IEG,上海,中国,设计,"负责和指导电影级的生物绑定，能根据项目特点创造准确易控制的绑定系统; 
具备良好的绑定能力，使用Maya MelPython辅助绑定工作并提升绑定和动画工作效率;
根据需求制作高精度脸部绑定系统;
对绑定疑难问题进行分析并与程序配合解决;",http://careers.tencent.com/jobdesc.html?postId=1331053579921793024
40163-王者荣耀开放世界资深3D角色组长（上海）,IEG,上海,中国,设计,"1、控制整体3D角色模型品质，保证正确的艺术风格，并能进行后期的修缮和品质提升
2、负责项目内角色制作与角色相关技术支持
3、负责项目3D角色的人员的管理和外包管理工作",http://careers.tencent.com/jobdesc.html?postId=1369645975257227264
40163-王者荣耀开放世界资深环境灯光师（上海）,IEG,上海,中国,设计,"1.负责游戏中所有环境的光照效果（场景为主）;
2.负责在ue4中整合角色、场景进行灯光、材质的制作; 
3.负责持续提升画质、产品的整体美术质量;
4.负责与程序配合开发渲染模块的研发.",http://careers.tencent.com/jobdesc.html?postId=1347128012314779648
40163-王者荣耀开放世界动画TA（上海）,IEG,上海,中国,设计,"1.熟悉步态混合，leanoffest，footlock等运动修正方式。
2.独立制作过或使用过als或其他复杂分层状态系统。
3.熟悉ue4的动画系统，了解ue4的AnimBP数据传递和状态结构
4.熟悉ue4的controlrig和bonedriven等驱动模块，并能制作驱动效果。
5.熟练使用ue4的各类默认ik。
6.熟悉引擎内各类动画资源的制作和使用方式。
7.了解ue4的布料，刚体解算等物理效果。
8.能够使用python或animmodify制作常用动画配置工具，例如动画曲线配置，曲线计算等。
9.熟悉dcc工具内的动画/绑定生产流程（maya为主），例如rootmotion动画，retarget等。
10.熟悉maya的基础绑定，次级绑定，blendshape，同时对动画层有一定了解。
能满足以上10条中4条即可",http://careers.tencent.com/jobdesc.html?postId=1371317159153639424
40163-王者荣耀开放世界资深3D物件美术师（上海）,IEG,上海,中国,设计,"根据项目要求制作高品质的3D物件；
负责次世代游戏中的3D场景、载具、武器、道具等物件的制作；
对项目中的所有场景物件资源产出进行统一的分配制作和资源管理；
审核批量生产时的物件质量和计划进度管理。",http://careers.tencent.com/jobdesc.html?postId=1347128011014545408
40163-王者荣耀开放世界资深技术美术-TA（上海）,IEG,上海,中国,设计,"优化美术资源制作流程并开发相关工具；
根据美术需求编写游戏中的shader；
跟进美术资源，确保资源符合引擎规格和项目规范；
研究游戏引擎，帮助美术人员使用引擎和工具；
协助美术人员和程序人员优化游戏运行效率；
解决美术人员日常遇到的各种技术问题。",http://careers.tencent.com/jobdesc.html?postId=1126324083852578816
40163-王者荣耀开放世界高级3D角色美术设计师（成都）,IEG,成都,中国,设计,"参与3D角色工作流程设计，并设立3D角色质量标准；
根据项目需求，完成高品质的3D角色；
结合次世代制作技术与审判趋势来探索角色风格设计；
关注行业动态，保证美术品质领先；",http://careers.tencent.com/jobdesc.html?postId=0
